genel_nit_is_tanimi,ilan_baslik,label
universitelerin bilgisayar veya grafik tasarimi bolumlerinden mezun tecrubesi olan logo kurumsal kimlik katalog tasarimlari ozenli hizli sunabilecek konuda tecrubesi olan dizayni yapabilecek olan visual studio ortaminda proje gelistirebilecek olan photoshop coreldraw bilgisi olan grafiksel analiz tasarim becerisine sahip yaratici fikirler olusturup uygulayabilen firmamiza kurumsal hesaplarin yonetimini yapabilecek tercihen deneyimli ingilizce bilgisine sahip gelisime acik takim calismasina yatkin butunsel bakis acisina sahip sorumluluk sahibi yaratici dinamik ankara ikamet eden tanimi malzeme test makinalari alaninda yurtdisi yurtici pazarinda sektorunde oncu firmalar icin uretim satis yapmakta olan firmamiz bunyesinde katalog brosur dokumanlarin hazirlanmasi dizaynimizin guncellenmesi yazilim uygulamalarinin gerceklestirilmesi lgili teknik dokumanlarin hazirlanmasi sureclerin yonetilmesi gorevlerinde belirtilen ozellikleri saglayabilecek calisma arkadasi aramaktayiz,grafik tasarimcisi,web_tasarim
mobil telekomunikasyon sektorunde faaliyet gosteren firmamizin yeni projelerinde servisleri olan projelerinde gorevlendirilmek uzere aranan teknik ozellikler universitelerin tercihen bilgisayar yazilim matematik ilgili bolumlerinden mezun profesyonel olarak yazilim alaninda gelistirme tecrubesine sahip programlama diline hakim gibi teknolojilere hakim veritabani alaninda stored procedure functions kompleks sorgulamalar gibi konularda tecrubeli json servis windows servis uygulamalari konusunda bilgi sahibi html javascript jquery bootstrap gibi teknolojilerine hakim katmanli mimari konularinda tecrubeli erkek adaylar icin askerlikle iliskisi olmayan aranan kisisel genel ozellikler yazilim gelistirme metodolojileri analiz tasarim kodlama test konularinda bilgi sahibi deneyimli hizli degisen gundem onceliklere ayak uydurabilecek takim calismasina yatkin asagida listelenen ozelliklerden birden fazlasina sahip adaylar oncelikli olarak tercih edilecektir daha once kurumsal yapi icin uygulama gelistirmis olmak tercihen gelistirilmis veya daha fazla uygulama projesi sahibi olan takim calismasina yatkin guler yuzlu tercihen windows tabanli sunucularla calismis,yazilim uzmani,web_tasarim
saas mimarisi calisan bulut tabanli sistem olan store firmalara derece ticaret sistemi sunmaktadir tahsilat saha satis yazilimini firmanin muhasebe sistemi entegre ederek kobi kurumsal firmalarin tahsilat satislarini artirarak operasyon giderlerini minimize etmektedir stanbul ofisimizde gorevlendirilmek uzere asagidaki niteliklere sahip yazilim uzmani aramaktayiz deneyim gibi yazilim derecede bilgiye sahibi referans olarak gosterebilecek yazilim projesi gelistirmis tsql yapilarina hakim jquery kutuphaneleri duzeyde kullanmis literaturu takip edebilecek seviyede ngilizce bilen detaylari onemseyen yorum satiri yazan titiz calismaya ozen gosteren yazilimda proje teslim surelerine sadik olan adaylarla calismaktan mutluluk duyariz,yazilim uzmani,web_tasarim
tabanli kurumsal projelerimizde gelistirmelerini yapmak uzere yazilim uzmani olarak alacak takim arkadaslari ariyoruz genel nitelikler angular proje gelistirmis tercihen entity framework konularinda tecrubeli deneyimi olan html javascript jquery bootstrap konularinda tecrubeli restfull servisler calismis gelistirme modelleme deneyimi olan arastirmaci gelismis problem cozme analitik dusunme yetenegine sahip yazili sozlu iletisim becerileri gelismis takim calismasina yatkin sorumluluk sahibi erkek adaylar icin askerlik hizmetini tamamlamis veya tecilli tercihen core deneyimi liskisel veritabanlari calismis oracle mssql postgresql,yazilim uzmani,web_tasarim
gelistirme surecinde oldugumuz projelerimizde gorev alacak arkadaslari ariyoruz basvuruda bulunmak isteyen adaylar javascript jquery vuejs ajax json html bootstrap angular sass visual studio konularina hakim responsive tasarimlar yapabilir kabiliyette olmali lgili universiteden mezun olali yildan fazla zaman gecmis deneyimi olmali eger mezun olali yildan daha zaman gecmis tecrubesi aramiyoruz ancak diploma notu olmali gorusmelerine davet edecegimiz arkadaslarimizdan daha once yaptigi veya bizm icin yapacagi gorsel calisma talep edecegiz bunun disinda bizim olan kurallarimiza uymasini ahlaki etik degerlere onem vermesini durust caliskan olmasini bizimle uzun yillar calismasini bekliyoruz belirttigimiz kriterlere uymayan adaylarin basvuruda bulunmamalarini onemle rica ediyoruz kriterlerimize uymayan basvurulari hicbir sekilde degerlendirmemekteyiz,frontend developments specialist,web_tasarim
genel teli kler tanimi turkiye otomotiv sektorunde lider yazilim firmalarindan biri olan yuce yazilim bilgi teknolojileri ekibi icin kidemli yazilim uzmani ariyor yilinda otomotiv sektorune hitaben gelistirdigi yazilimlarla faaliyet gosteren yuce yazilim tamami yerli sermaye olusturulmus genc dinamik yenilikci cozum odakli bilisim firmasidir yuce yazilim yuksek hizmet kalite standartlari sistem altyapisi sahip oldugu teknoloji sayesinde sektorde tercih edilen yazilim firmasi olmayi basarmistir yuce yazilim olarak hedefimiz standartlarin uzerinde kaliteli durust cozum sonuc odakli hizmet sunmak faaliyet alanlarimizi gelistirmek musteri memnuniyetini planda tutmak sektorde lider firma konumumuzu kalici kilmaktir genel nitelikler framework diline webforms uygulamalari konularinda tecrubeli microsoft server veri tabani konusunda ileri duzey bilgi sahibi nesne yonelimli programla katmanli mimari servis odakli mimari konusunda deneyim sahibi entity framework soap multi thread ajax jquery javascript html xhtml konularinda tecrube sahibi fullstack uygulama gelistirme tecrubesine sahip rest json konularinda bilgi sahibi back front kodlamada tecrubeli tercihen tecrubeli projesi gelistirmis analitik dusunebilen proje gereksinimleri kurum standartlarina uygun olarak planlama yapabilecek belirlenen sureler icinde yazilim gelistirebilecek disiplini olan isini takip eden sonuc odakli calisma disiplini olan dokumantasyon raporlama yapan muhasebe finans tabanli proje gelistirmis tercihen sistemleri gelistirmis tercihen sinin gerektirdigi seviyede ngilizce bilen ekip calismasina yatkin minimum sene calisma sozu veren sozlesmeli erkek adaylar askerlikle iliskisi olmayan veya tecilli tanimi proje yoneticisi tarafindan verilecek yazilim gelistirme gorevlerini analize uygun sekilde eksiksiz yerine getirmek yazilan kodlarin tekrar kullanilabilir anlasilir hatasiz olmasinin saglamak yazilim uygulama sureclerinde karsilasilan problem yeni durumlara gore cozumler uretmek mevcut uygulama yazilimlara destek bakim gereken durumlarda revizyon hizmetini vermek yazilim sonrasi fonksiyonalite testinin gereklerini yerine getirmek birlikte ornek projeleriniz varsa gondermenizi veya mail atmanizi rica ederiz yildan tecrubeli adaylarin veya stajyerlerin basvurmamasi onemle rica olunur adaylarin basvurulari kesinlikle dikkate alinmayacaktir,kidemli yazilim uzmani,web_tasarim
sirketimizin zmir merkez ofisinde zamanli calismak uzere tasarim uzmani alinacaktir gerekli sartlar yazilimi gelistirme developer olarak tecrube sahibi erkek adaylar icin askerligini tamamlamis mysql konusunda tecrubeli html bootstrap gibi frameworklere hakim json uzerinde calisma yapmis tercihen linux yapisi uzerinde calisma yapmis bilgi sahibi kendini gelistirmeye istekli analitik dusunce yapisina sahip zmir ikamet eden adobe illustrator photoshop gibi programlara hakim arayuz gelistirme konusunda tecrubeli kendini gelistirmeye istekli analitik dusunce yapisina sahip zmir ikamet eden calisma arkadaslari alinacaktir gorusme sirasinda portfolyo gelinmesi ricadir,tasarim uzmani,web_tasarim
horoz lojistik kargo hizmetleri sirketimizin mahmutbey deki merkez ofisinde gorevlendirilmek uzere universitelerin bilgisayar veya yazlim bolumlerinden mezun derecede diline platformuna hakim uzerinde uygulama gelistiren devexpress konularinda tecrubeli oracle veritabani deneyimi olan uygulama deneyimi olan ekip calismasi tecrubesine sahip tecrubeli stanbul avrupa yakasinda ikamet eden erkek adaylar icin askerligini tamamlamis yazilim uzmani ariyoruz tanimi kurum ihtiyaclari dogrultusunda yazilim gelistiren ekiple beraber gelistirme sureci icerisinde almak gelistirilen yazilimlara desteginin verilmesi mevcut yazilimlardaki revizyon taleplerini gerceklestirmek,yazilim uzmani,web_tasarim
genel teli kler tele radio endustriyel kullanim icin guvenli radyo kontrol sistemleri gelistirmekte uretmektedir teleradio yilinda svec kurulmus kuruldugu gunden bugune kadar geliserek buyuk gruba tele radio grup donusmustur merkez ofisi svec olan tele radio avrupa amerika birlesik devletleri avustralya asya subelere sahiptir subelerine olarak dunya capinda partnerleri distributorleri vardir sirketimizin uluslararasi teknoloji uretim pazarlama departmanlari calisacak developer aramaktayiz genel nitelikler universitelerin muhendislik matematik statistik bolumlerinden mezun tabanli yazilim gelistirme konusunda uzman python dillerinden herhangi birinde yazilim gelistirmis frameworkleri django laravel javascript frameworkleri react hakkinda bilgi sahibi konularinda bilgi sahibi dokumantasyon duzenli kulturu olan kullanabilen zaman ogrenmeye acik derecede ingilizce bilgisi olan tanimi sirket uygulamalarin gelistirilmesinde aktif alma gelistirilecek uygulamalara teknik dokuman hazirlama destek verme calisma yeri merkezi atasehir stanbul olan teleradio turkiye ofisi olacaktir,yazilim uzmani,web_tasarim
holdingimize olan sayfalarimizin yeni projelerin gelistirilmesinde gorevlendirilmek uzere yazilim uzmani alinacaktir aranan nitelikler hizli pratik dusunebilen ticaret konusunda bilgi sahibi yazilim dili mysql veri tabani konusunda deneyimli javascript html html yazilim gelistiricileri deneyimli ajax json framework konularina hakim bootstrap jquery angular gibi sheets auth analytics kutuphanelerinde bilgi sahibi olan yazilimda odakli dusunebilen google master tools google analystics gibi arama motoru optimizasyonu calismasinda kullanilan araclari bilen cpanel plesk hosting icerik yonetim konusunda deneyimli sitelerinin yonetimi guncellenmesi kodlamasi yeni site olusturabilme konusunda deneyimli yuksek trafikli siteler icin performans cozumlerine veritabani optimizasyonuna merakli tercihen sosyal medya yonetimi alaninda deneyim sahibi olan guncel kaynaklari takip edecek derecede ngilizce bilgisine sahip ngilizce okuma seviyesi orta uzeri duzeyde olan mesleginde deneyimli cozum sonuc odakli arastirmaci pratik dikkatli sistemli duzenli calismayi prensip edinmis esnek calisma saatleri yogun temposuna uyum saglayabilen ankara ikamet eden askerlikle ilisigi bulunmayan erkek adaylar icin,yazilim uzmani,web_tasarim
truva olarak yili askin suredir tekstil ithalat ihracat nsaat sektorunde hizmetler vermekte cozumler sunmaktayiz stanbul anadolu yakasi ndaki ofisimizde yeni kuracagimiz yazilim ekibi icin takim arkadaslari aramaktayiz tanimi html frontend dizayni yapilan turlu uygulamada sifirdan tasarim yapilmasi olan tasarimin ihtiyaclar dogrultusunda iyilestirilmesi backend iletisimi saglayabilecek frontend ihtiyaclara cevap verebilecek duzeyde javascript kodu gelistirilmesi logo cerik tasarlanmasi hali hazirda gorsel olarak tasarlanmis icerigi html kullanarak frontend koduna donusturulmesi zorunlu ozelli kler derecede html bilgisi ajax temel front faaliyetlerini gerceklestirebilecek seviyede javascript bilgisi http protokolunun calisma prensibine hakim dizayn parametrelerini dokumante edecek dokuman takip edecek seviyede ngilizce bilgisi protokolunu bilen kullanimina hakim bootstrap framework hakim yaptigi tasarimlari responsive yaklasim gerceklestirebilen cross browser tasarim gelistirme konusunda yetkin tasarim algisi yaraticiligi yuksek sifirdan yeni ozgun sitesi yuzu yaratabilecek konusunda tecrubeli kullanici deneyimini gorsellik birlestirebilen photoshop corel draw gibi mage manipulasyonu uygulamalarina ileri derecede hakim tasarimini yaptigi proje cozumleri referans olarak gosterebilecek erkek adaylar icin askerlik hizmetini tamamlamis veya tecili olan adim cikaran zorunlu olmayan ozelli kler angular gelistirme tecrubesi typescript sass less processor bilgisi java kotlin server side uygulama gelistirme tecrubesi bilgisi ionic framework tecrubesi,tasarim uzmani designer,web_tasarim
derecede html bilgisi olan bootstrap teknolojisine hakim mysql dillerine hakim tercihen jquery javascript ajax json bilgisine sahip wordpress bilgisine sahip tercihen bilgisi olan photoshop illustrator kendi isini halledebilen degisen ihtiyaclara cevap cozum uretebilecek ekip calismasina uyumlu hizli titiz calisabilen takibi konusunda hassas master takim arkadasi aramaktayiz,master,web_tasarim
sirketler grubu sirketi olan elektrik yilinda kurulmustur elektrik faaliyet gosterdigi alanlar busbar enerji dagitim sistemleri aydinlatma busbar sistemleri kablo kanal sistemleri doseme alti kanal sistemleri trolley busbar sistemleri elektrik uretimlerini esenyurt gebze kitelli rusya lokasyonlarinda bulunan adet fabrikasinda surdurmektedir esenyurt lokasyonunda pazarlama departmani bagli yazilim uzmani olarak gorevlendirilmek uzere calisma arkadasi aramaktayiz universitelerin tercihen bilgisayar muhendisligi bilgisayar programciligi veya ilgili bolumlerinden mezun benzer pozisyonda tecrubesi olan portfolyo sunabilecek ngilizce bilen servisleri konusunda uzman mysql konularinda deneyimli yapisina hakim mantigini bilen html javascript vuejs tercih sebebidir json gibi teknolojilerine hakim linux centos gelistirme ortaminda calisabilen restapi calisabilecek tercihen hakkinda bilgi sahibi smtp protokollerine hakim karmasik algoritmalari kurabilen guvenligi konularinda bilgi sahibi analitik dusunme iletisim becerileri gelismis takim calismasina uyumlu dijital pazarlama bakis acisina sahip tercihen android uygulama gelistirme bilgisine sahip erkek adaylar icin askerligini yapmis tanimi sirketimizin ihtiyaclari dogrultusunda yeni sayfalari hazirlamak mevcut sayfasi altyapilarini surekli gelistirerek yeni teknolojiler uyumlu hale getirmek urun kataloglarinin dijital versiyonlarini gelistirmek yeni olusturulacak projeler icin gerekli yapi gereksinim calismalarini yapmak yapilan yazilimlarin gelistirmelerin guvenlik aciklarini kontrol etmek sektordeki gelismeleri trendleri yakindan takip ederek yeni fikirler uretmek,yazilim uzmani,web_tasarim
doga sporlari zayiflama detox saglikli yasam merkezi kocaeli yeni acilan dunyaya model doga sporlari saglikli yasam merkezimiz yazilim departmaninda gorevlendirilmek uzere yazilimci calisma arkadaslari ariyoruz olan sayfalarimizin yeni projelerin gelistirilmesinde gorev yapacak hizli pratik dusunebilen yazilim dili mysql veri tabani konusunda deneyimli javascript html html yazilim gelistiricilerinde tecrubeli ajax json framework konularina hakim bootstrap jquery angular gibi sheets auth analytics kutuphanelerinde bilgi sahibi olan yazilimda odakli dusunebilen google master tools google analystics gibi arama motoru optimizasyonu calismasinda kullanilan araclari bilen cpanel plesk hosting icerik yonetim konusunda tecrubeli adobe photoshop programinda site kesebilecek derecede bilgi sahibi olan sitelerinin yonetimi guncellenmesi kodlamasi yeni site olusturabilme konusunda tecrubeli yuksek trafikli siteler icin performans cozumlerine veritabani optimizasyonuna merakli guncel kaynaklari takip edecek derecede ngilizce bilgisine sahip ngilizce okuma seviyesi orta uzeri duzeyde olan doga sever guler yuzlu takim arkadaslari aramaktayiz,yazilim uzmani,web_tasarim
